query_id,query_text,tau_method,rank,cve_id,title,score
18,request smuggling in reverse proxy parser,Cosine,14,CVE-2026-40858,Apache Camel: Camel-Infinispan: Unsafe Deserialization in Remote Aggregation Repository,0.843160
18,request smuggling in reverse proxy parser,Cosine,15,CVE-2020-25205,(no title),0.842601
18,request smuggling in reverse proxy parser,Cosine,16,CVE-2023-22456,ViewVC XSS vulnerability in revision view changed paths,0.842224
18,request smuggling in reverse proxy parser,Cosine,17,CVE-2006-2349,(no title),0.841768
18,request smuggling in reverse proxy parser,Cosine,18,CVE-2020-5217,Directive injection when using dynamic overrides with user input in RubyGems secure_headers,0.841593
18,request smuggling in reverse proxy parser,Cosine,19,CVE-2026-25143,melange affected by potential host command execution via license-check YAML mode patch pipeline,0.840854
18,request smuggling in reverse proxy parser,Cosine,20,CVE-2026-24749,Silverstripe Assets Module has a DBFile::getURL() permission bypass,0.840676
18,request smuggling in reverse proxy parser,Cosine,21,CVE-2013-4235,(no title),0.840653
18,request smuggling in reverse proxy parser,Cosine,22,CVE-2026-39315,Unhead has a hasDangerousProtocol() bypass via leading-zero padded HTML entities in useHeadSafe(),0.840458
18,request smuggling in reverse proxy parser,Cosine,23,CVE-2009-3237,(no title),0.840327
18,request smuggling in reverse proxy parser,Cosine,24,CVE-2026-40473,Apache Camel Mina: Unsafe Deserialization in MinaConverter.toObjectInput() via TCP/UDP,0.840257
18,request smuggling in reverse proxy parser,Cosine,25,CVE-2016-9938,(no title),0.839959
18,request smuggling in reverse proxy parser,hybrid,1,CVE-2026-40179,Prometheus: Stored XSS via metric names and label values in web UI tooltips and metrics explorer,0.895857
18,request smuggling in reverse proxy parser,hybrid,2,CVE-2026-33311,@dicebear/core and @dicebear/initials Vulnerable to SVG Injection via Unsanitized Options,0.895511
18,request smuggling in reverse proxy parser,hybrid,3,CVE-2025-59154,Openfire allows potential identity spoofing via unsafe CN parsing,0.892930
18,request smuggling in reverse proxy parser,hybrid,4,CVE-2026-33672,Picomatch: Method Injection in POSIX Character Classes causes incorrect Glob Matching,0.891111
18,request smuggling in reverse proxy parser,hybrid,5,CVE-2013-2583,(no title),0.890923
18,request smuggling in reverse proxy parser,hybrid,6,CVE-2026-35565,Apache Storm UI: Stored Cross-Site Scripting (XSS) via Unsanitized Topology Metadata in Storm UI,0.890610
18,request smuggling in reverse proxy parser,hybrid,7,CVE-2009-4780,(no title),0.890160
18,request smuggling in reverse proxy parser,hybrid,8,CVE-2009-3487,(no title),0.889228
18,request smuggling in reverse proxy parser,hybrid,9,CVE-2025-66258,Stored Cross-Site Scripting via XML Injection,0.889104
18,request smuggling in reverse proxy parser,hybrid,10,CVE-2025-24813,Apache Tomcat: Potential RCE and/or information disclosure and/or information corruption with partial PUT,0.888968
18,request smuggling in reverse proxy parser,hybrid,11,CVE-2026-24048,Backstage has a Possible SSRF when reading from allowed URL's in `backend.reading.allow`,0.888536
18,request smuggling in reverse proxy parser,hybrid,12,CVE-2013-1646,(no title),0.887454
18,request smuggling in reverse proxy parser,hybrid,13,CVE-2008-6945,(no title),0.887367
18,request smuggling in reverse proxy parser,hybrid,14,CVE-2026-40858,Apache Camel: Camel-Infinispan: Unsafe Deserialization in Remote Aggregation Repository,0.887056
18,request smuggling in reverse proxy parser,hybrid,15,CVE-2020-25205,(no title),0.886594
18,request smuggling in reverse proxy parser,hybrid,16,CVE-2023-22456,ViewVC XSS vulnerability in revision view changed paths,0.886365
18,request smuggling in reverse proxy parser,hybrid,17,CVE-2006-2349,(no title),0.886048
18,request smuggling in reverse proxy parser,hybrid,18,CVE-2020-5217,Directive injection when using dynamic overrides with user input in RubyGems secure_headers,0.885880
18,request smuggling in reverse proxy parser,hybrid,19,CVE-2026-25143,melange affected by potential host command execution via license-check YAML mode patch pipeline,0.885343
18,request smuggling in reverse proxy parser,hybrid,20,CVE-2026-24749,Silverstripe Assets Module has a DBFile::getURL() permission bypass,0.885215
18,request smuggling in reverse proxy parser,hybrid,21,CVE-2013-4235,(no title),0.885172
18,request smuggling in reverse proxy parser,hybrid,22,CVE-2026-39315,Unhead has a hasDangerousProtocol() bypass via leading-zero padded HTML entities in useHeadSafe(),0.885079
18,request smuggling in reverse proxy parser,hybrid,23,CVE-2026-40473,Apache Camel Mina: Unsafe Deserialization in MinaConverter.toObjectInput() via TCP/UDP,0.884983
18,request smuggling in reverse proxy parser,hybrid,24,CVE-2009-3237,(no title),0.884939
18,request smuggling in reverse proxy parser,hybrid,25,CVE-2016-9938,(no title),0.884653
18,request smuggling in reverse proxy parser,taumode,1,CVE-2026-40179,Prometheus: Stored XSS via metric names and label values in web UI tooltips and metrics explorer,0.939225
18,request smuggling in reverse proxy parser,taumode,2,CVE-2026-33311,@dicebear/core and @dicebear/initials Vulnerable to SVG Injection via Unsanitized Options,0.939038
18,request smuggling in reverse proxy parser,taumode,3,CVE-2025-59154,Openfire allows potential identity spoofing via unsafe CN parsing,0.937513
18,request smuggling in reverse proxy parser,taumode,4,CVE-2026-33672,Picomatch: Method Injection in POSIX Character Classes causes incorrect Glob Matching,0.936425
18,request smuggling in reverse proxy parser,taumode,5,CVE-2013-2583,(no title),0.936267
18,request smuggling in reverse proxy parser,taumode,6,CVE-2026-35565,Apache Storm UI: Stored Cross-Site Scripting (XSS) via Unsanitized Topology Metadata in Storm UI,0.936169
18,request smuggling in reverse proxy parser,taumode,7,CVE-2009-4780,(no title),0.935780
18,request smuggling in reverse proxy parser,taumode,8,CVE-2009-3487,(no title),0.935344
18,request smuggling in reverse proxy parser,taumode,9,CVE-2025-66258,Stored Cross-Site Scripting via XML Injection,0.935240
18,request smuggling in reverse proxy parser,taumode,10,CVE-2025-24813,Apache Tomcat: Potential RCE and/or information disclosure and/or information corruption with partial PUT,0.935090
18,request smuggling in reverse proxy parser,taumode,11,CVE-2026-24048,Backstage has a Possible SSRF when reading from allowed URL's in `backend.reading.allow`,0.934918
18,request smuggling in reverse proxy parser,taumode,12,CVE-2013-1646,(no title),0.934284
18,request smuggling in reverse proxy parser,taumode,13,CVE-2008-6945,(no title),0.934229
18,request smuggling in reverse proxy parser,taumode,14,CVE-2026-40858,Apache Camel: Camel-Infinispan: Unsafe Deserialization in Remote Aggregation Repository,0.934088
18,request smuggling in reverse proxy parser,taumode,15,CVE-2020-25205,(no title),0.933729
18,request smuggling in reverse proxy parser,taumode,16,CVE-2023-22456,ViewVC XSS vulnerability in revision view changed paths,0.933659
18,request smuggling in reverse proxy parser,taumode,17,CVE-2006-2349,(no title),0.933490
18,request smuggling in reverse proxy parser,taumode,18,CVE-2020-5217,Directive injection when using dynamic overrides with user input in RubyGems secure_headers,0.933329
18,request smuggling in reverse proxy parser,taumode,19,CVE-2026-25143,melange affected by potential host command execution via license-check YAML mode patch pipeline,0.933011
18,request smuggling in reverse proxy parser,taumode,20,CVE-2026-24749,Silverstripe Assets Module has a DBFile::getURL() permission bypass,0.932936
18,request smuggling in reverse proxy parser,taumode,21,CVE-2026-40473,Apache Camel Mina: Unsafe Deserialization in MinaConverter.toObjectInput() via TCP/UDP,0.932905
18,request smuggling in reverse proxy parser,taumode,22,CVE-2026-39315,Unhead has a hasDangerousProtocol() bypass via leading-zero padded HTML entities in useHeadSafe(),0.932888
18,request smuggling in reverse proxy parser,taumode,23,CVE-2013-4235,(no title),0.932870
18,request smuggling in reverse proxy parser,taumode,24,CVE-2009-3237,(no title),0.932738
18,request smuggling in reverse proxy parser,taumode,25,CVE-2025-65955,ImageMagick has a use-after-free/double-free risk in Options::fontFamily when clearing family,0.932611
19,insecure default permissions in container runtime socket,Cosine,1,CVE-2022-30313,(no title),0.852531
19,insecure default permissions in container runtime socket,Cosine,2,CVE-2006-0023,(no title),0.845496
19,insecure default permissions in container runtime socket,Cosine,3,CVE-2008-7238,(no title),0.844947
19,insecure default permissions in container runtime socket,Cosine,4,CVE-2018-12182,(no title),0.843780
19,insecure default permissions in container runtime socket,Cosine,5,CVE-2012-3314,(no title),0.843150
19,insecure default permissions in container runtime socket,Cosine,6,CVE-2019-5981,(no title),0.841181
19,insecure default permissions in container runtime socket,Cosine,7,CVE-2012-4838,(no title),0.840705
19,insecure default permissions in container runtime socket,Cosine,8,CVE-2020-5906,(no title),0.840518
19,insecure default permissions in container runtime socket,Cosine,9,CVE-2019-7225,(no title),0.839659
19,insecure default permissions in container runtime socket,Cosine,10,CVE-2019-9950,(no title),0.839476
19,insecure default permissions in container runtime socket,Cosine,11,CVE-2022-28382,(no title),0.839202
19,insecure default permissions in container runtime socket,Cosine,12,CVE-2008-6706,(no title),0.838468
19,insecure default permissions in container runtime socket,Cosine,13,CVE-2025-62506,MinIO vulnerable to privilege escalation via session policy bypass in service accounts and STS,0.838439
19,insecure default permissions in container runtime socket,Cosine,14,CVE-2017-6338,(no title),0.838135
19,insecure default permissions in container runtime socket,Cosine,15,CVE-2014-2541,(no title),0.837248
19,insecure default permissions in container runtime socket,Cosine,16,CVE-2018-12179,(no title),0.836794
19,insecure default permissions in container runtime socket,Cosine,17,CVE-2018-18328,(no title),0.836714
19,insecure default permissions in container runtime socket,Cosine,18,CVE-2007-1057,(no title),0.836644
19,insecure default permissions in container runtime socket,Cosine,19,CVE-2025-70994,(no title),0.836481
19,insecure default permissions in container runtime socket,Cosine,20,CVE-2018-20193,(no title),0.836414
19,insecure default permissions in container runtime socket,Cosine,21,CVE-2020-8145,(no title),0.836163
19,insecure default permissions in container runtime socket,Cosine,22,CVE-2017-2208,(no title),0.836088
19,insecure default permissions in container runtime socket,Cosine,23,CVE-2025-66005,Lack of Authentication in the InputManager D-Bus interface,0.836022
19,insecure default permissions in container runtime socket,Cosine,24,CVE-2013-6922,(no title),0.835975
19,insecure default permissions in container runtime socket,Cosine,25,CVE-2022-30262,(no title),0.835447
19,insecure default permissions in container runtime socket,hybrid,1,CVE-2022-30313,(no title),0.893817
19,insecure default permissions in container runtime socket,hybrid,2,CVE-2018-12182,(no title),0.887467
19,insecure default permissions in container runtime socket,hybrid,3,CVE-2012-3314,(no title),0.887045
19,insecure default permissions in container runtime socket,hybrid,4,CVE-2019-5981,(no title),0.885512
19,insecure default permissions in container runtime socket,hybrid,5,CVE-2012-4838,(no title),0.885265
19,insecure default permissions in container runtime socket,hybrid,6,CVE-2020-5906,(no title),0.885163
19,insecure default permissions in container runtime socket,hybrid,7,CVE-2019-7225,(no title),0.884512
19,insecure default permissions in container runtime socket,hybrid,8,CVE-2019-9950,(no title),0.884384
19,insecure default permissions in container runtime socket,hybrid,9,CVE-2008-6706,(no title),0.883658
19,insecure default permissions in container runtime socket,hybrid,10,CVE-2025-62506,MinIO vulnerable to privilege escalation via session policy bypass in service accounts and STS,0.883575
19,insecure default permissions in container runtime socket,hybrid,11,CVE-2017-6338,(no title),0.883371
19,insecure default permissions in container runtime socket,hybrid,12,CVE-2014-2541,(no title),0.882801
19,insecure default permissions in container runtime socket,hybrid,13,CVE-2018-12179,(no title),0.882446
19,insecure default permissions in container runtime socket,hybrid,14,CVE-2007-1057,(no title),0.882375
19,insecure default permissions in container runtime socket,hybrid,15,CVE-2018-18328,(no title),0.882335
